"日付","勤務日付軸","昼夜勤","ユニットコード","工程順番","機番","時間帯","№","ST","作業者","機種","背番号","シリアル番号","運転モード","IN/OUT","判定","MT","インデックス番号","ﾄﾙｸ上限値","ﾄﾙｸ下限値","ﾄﾙｸﾎｰﾙﾄﾞ値","左低圧ﾎﾞﾙﾄ圧入高さﾎｰﾙﾄﾞ","左低圧ﾎﾞﾙﾄ圧入高さ上限値","左低圧ﾎﾞﾙﾄ圧入高さ下限値","左高圧ﾎﾞﾙﾄ圧入高さﾎｰﾙﾄﾞ","左高圧ﾎﾞﾙﾄ圧入高さ上限値","左高圧ﾎﾞﾙﾄ圧入高さ下限値","右低圧ﾎﾞﾙﾄ圧入高さﾎｰﾙﾄﾞ","右低圧ﾎﾞﾙﾄ圧入高さ上限値","右低圧ﾎﾞﾙﾄ圧入高さ下限値","右高圧ﾎﾞﾙﾄ圧入高さﾎｰﾙﾄﾞ","右高圧ﾎﾞﾙﾄ圧入高さ上限値","右高圧ﾎﾞﾙﾄ圧入高さ下限値","3点ﾋﾟｯﾁ測定ﾎｰﾙﾄﾞ","3点ﾋﾟｯﾁ測定上限値","3点ﾋﾟｯﾁ測定下限値","ﾌﾟﾗｸﾞ径ﾎｰﾙﾄﾞ","ﾌﾟﾗｸﾞ径上限値","ﾌﾟﾗｸﾞ径下限値","ﾌﾟﾗｸﾞ押えﾎｰﾙﾄﾞ","ﾌﾟﾗｸﾞ押え上限値","ﾌﾟﾗｸﾞ押え下限値","割ﾋﾟﾝ孔位置ﾎｰﾙﾄﾞ","割ﾋﾟﾝ孔位置上限値","割ﾋﾟﾝ孔位置下限値","ｶｼﾒ高さﾎｰﾙﾄﾞ値","ｶｼﾒ高さ上限値","ｶｼﾒ高さ下限値","刻印振動検出回数","刻印振動回数設定","完成品ｼﾘｱﾙ№","完成品ﾜｰｸ№","完成品左低圧ﾎﾞﾙﾄ圧入高さ","完成品左高圧ﾎﾞﾙﾄ圧入高さ","完成品右低圧ﾎﾞﾙﾄ圧入高さ","完成品右高圧ﾎﾞﾙﾄ圧入高さ","完成品3点ﾋﾟｯﾁ測定","完成品ﾌﾟﾗｸﾞ径","完成品割ﾋﾟﾝ孔位置","完成品ﾄﾙｸ","完成品ｶｼﾒ高さ","完成品刻印振動検出回数"
"2025/11/27 13:19:57","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",10,"10_スタッドグリスL","0",2,"T576","0","自動","Out","OK        ",6.4,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:19:57","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",5,"5_ボルト圧入","0",2,"T576","0","自動","Out","OK        ",10.3,252,0,0,0,3.69,4.6,1.6,-0.09,0.7,-0.4,3.32,4.4,1.4,-0.34,0.5,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:19:58","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",11,"11_シート供給","0",2,"T576","0","自動","In","          ",0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:19:59","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",4,"4_ボルト切出","0",2,"T576","0","自動","In","          ",0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:19:59","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",7,"7_スタッド","0",2,"T576","0","自動","Out","          ",13.2,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:19:59","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",8,"8_孔位置","0",2,"T576","0","自動","In","          ",0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:00","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",8,"8_孔位置","0",2,"T576","0","自動","Out","OK        ",0.6,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:00","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",7,"7_スタッド","0",2,"T576","0","自動","In","          ",0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:00","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",6,"6_3点ピッチ","0",2,"T576","0","自動","In","          ",0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:01","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",5,"5_ボルト圧入","0",2,"T576","0","自動","In","          ",0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:02","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",6,"6_3点ピッチ","0",2,"T576","0","自動","Out","OK        ",1.5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,26.3,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:05","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",1,"1_取り出し","0",2,"T576","0","自動","Out","          ",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:05","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",1,"1_取り出し","0",2,"T576","0","自動","In","          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:07","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",2,"2_コンベア","0",2,"T576","0","自動","In","          ",0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:07","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",12,"12_圧入カシメ","0",2,"T576","0","自動","In","          ",0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:08","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",11,"11_シート供給","0",2,"T576","0","自動","Out","          ",9.2,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:09","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",10,"10_スタッドグリスL","0",2,"T576","0","自動","In","          ",0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:09","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",3,"3_ソケット反転","0",2,"T576","0","自動","In","          ",0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:09","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",4,"4_ボルト切出","0",2,"T576","0","自動","Out","          ",10,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:10","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",2,"2_コンベア","0",2,"T576","0","自動","Out","          ",3.1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:10","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",3,"3_ソケット反転","0",2,"T576","0","自動","Out","          ",0.8,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:11","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",5,"5_ボルト圧入","0",2,"T576","0","自動","Out","OK        ",10.3,252,0,0,0,3.57,4.6,1.6,-0.09,0.7,-0.4,3.42,4.4,1.4,-0.23,0.5,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:11","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",3,"3_ソケット反転","0",2,"T576","0","自動","In","          ",0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:12","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",3,"3_ソケット反転","0",2,"T576","0","自動","Out","          ",0.5,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:12","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",11,"11_シート供給","0",2,"T576","0","自動","In","          ",0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:14","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",6,"6_3点ピッチ","0",2,"T576","0","自動","In","          ",0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:14","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",4,"4_ボルト切出","0",2,"T576","0","自動","In","          ",0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:15","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",10,"10_スタッドグリスL","0",2,"T576","0","自動","Out","OK        ",6.4,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:15","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",6,"6_3点ピッチ","0",2,"T576","0","自動","Out","OK        ",1.6,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,26.3,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:16","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",5,"5_ボルト圧入","0",2,"T576","0","自動","In","          ",0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:17","2025/11/27","昼勤","10-1719",2,"AM-323","14:10",1,"1_搬送","0",2,"T576","0","自動","In","          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:18","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",7,"7_スタッド","0",2,"T576","0","自動","Out","          ",17.6,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:18","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",8,"8_孔位置","0",2,"T576","0","自動","In","          ",0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:18","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",7,"7_スタッド","0",2,"T576","0","自動","In","          ",0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:18","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",8,"8_孔位置","0",2,"T576","0","自動","Out","OK        ",0.2,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:18","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",12,"12_圧入カシメ","0",2,"T576","0","自動","Out","OK        ",10.7,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.74,34.3,33.3,18.84,19.35,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:22","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",2,"2_コンベア","0",2,"T576","0","自動","In","          ",0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:22","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",12,"12_圧入カシメ","0",2,"T576","0","自動","In","          ",0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:22","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",11,"11_シート供給","0",2,"T576","0","自動","Out","          ",10.1,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:23","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",10,"10_スタッドグリスL","0",2,"T576","0","自動","In","          ",0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:24","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",2,"2_コンベア","0",2,"T576","0","自動","Out","          ",2.9,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:24","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",4,"4_ボルト切出","0",2,"T576","0","自動","Out","          ",10.5,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:25","2025/11/27","昼勤","10-1719",2,"AM-323","14:10",1,"1_搬送","0",2,"T576","0","自動","Out","          ",7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3044,5000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:26","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",5,"5_ボルト圧入","0",2,"T576","0","自動","Out","OK        ",10.2,252,0,0,0,3.44,4.6,1.6,0.05,0.7,-0.4,3.36,4.4,1.4,-0.3,0.5,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:27","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",11,"11_シート供給","0",2,"T576","0","自動","In","          ",0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:28","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",4,"4_ボルト切出","0",2,"T576","0","自動","In","          ",0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:29","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",6,"6_3点ピッチ","0",2,"T576","0","自動","In","          ",0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:29","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",10,"10_スタッドグリスL","0",2,"T576","0","自動","Out","OK        ",6.4,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:30","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",5,"5_ボルト圧入","0",2,"T576","0","自動","In","          ",0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:30","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",6,"6_3点ピッチ","0",2,"T576","0","自動","Out","OK        ",1.5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,26.3,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:31","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",7,"7_スタッド","0",2,"T576","0","自動","Out","          ",13.6,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:32","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",8,"8_孔位置","0",2,"T576","0","自動","In","          ",0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:32","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",7,"7_スタッド","0",2,"T576","0","自動","In","          ",0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:32","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",8,"8_孔位置","0",2,"T576","0","自動","Out","OK        ",0.2,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:32","2025/11/27","昼勤","10-1719",2,"AM-323","14:10",1,"1_搬送","0",2,"T576","0","自動","In","          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:32","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",12,"12_圧入カシメ","0",2,"T576","0","自動","Out","OK        ",10.7,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.75,34.3,33.3,18.77,19.35,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:35","2025/11/27","昼勤","10-1719",2,"AM-323","14:10",2,"2_トルク","0",2,"T576","5001","自動","In","          ",0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:36","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",12,"12_圧入カシメ","0",2,"T576","0","自動","In","          ",0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:37","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",11,"11_シート供給","0",2,"T576","0","自動","Out","          ",9.6,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:37","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",10,"10_スタッドグリスL","0",2,"T576","0","自動","In","          ",0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:38","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",3,"3_ソケット反転","0",2,"T576","0","自動","In","          ",0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:39","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",3,"3_ソケット反転","0",2,"T576","0","自動","Out","          ",0.8,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:39","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",4,"4_ボルト切出","0",2,"T576","0","自動","Out","          ",10.3,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:40","2025/11/27","昼勤","10-1719",2,"AM-323","14:10",1,"1_搬送","0",2,"T576","0","自動","Out","          ",7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3044,5000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:40","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",3,"3_ソケット反転","0",2,"T576","0","自動","In","          ",0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:40","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",5,"5_ボルト圧入","0",2,"T576","0","自動","Out","OK        ",10.2,252,0,0,0,3.64,4.6,1.6,0.02,0.7,-0.4,3.13,4.4,1.4,-0.24,0.5,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:41","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",3,"3_ソケット反転","0",2,"T576","0","自動","Out","          ",0.5,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:41","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",11,"11_シート供給","0",2,"T576","0","自動","In","          ",0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:43","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",6,"6_3点ピッチ","0",2,"T576","0","自動","In","          ",0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:44","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",10,"10_スタッドグリスL","0",2,"T576","0","自動","Out","OK        ",6.4,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:45","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",6,"6_3点ピッチ","0",2,"T576","0","自動","Out","OK        ",1.5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,26.3,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:45","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",5,"5_ボルト圧入","0",2,"T576","0","自動","In","          ",0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:45","2025/11/27","昼勤","10-1719",2,"AM-323","14:10",2,"2_トルク","0",2,"T576","5001","自動","Out","OK        ",10,255,21,19.5,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,5.29,1.93,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:45","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",7,"7_スタッド","0",2,"T576","0","自動","Out","          ",13.6,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:45","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",8,"8_孔位置","0",2,"T576","0","自動","In","          ",0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 13:20:46","2025/11/27","昼勤","10-1719",1,"AM-322","14:10",7,"7_スタッド","0",2,"T576","0","自動","In","          ",0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
